EmployeeID,Age,Gender,Education,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,MonthlyIncome,JobLevel,NumCompaniesWorked,TrainingHoursLastYear,WorkLifeBalance,JobSatisfaction,RelationshipSatisfaction,EnvironmentSatisfaction,OverTime,BusinessTravel,Absences,TaskCompletionRate,PeerRatingScore,ManagerRatingScore,ProjectsCompleted,GoalAchievementPct,PerformanceScore,PerformanceRating
EMP0153,23,Male,High School,Marketing,CMO,11,0,6,122799,5,3,69,4,3,2,1,No,Frequently,2,84.4,4.86,2.11,7,58.7,58.39,Meets Expectations
EMP0154,45,Male,High School,Marketing,Digital Marketer,14,9,8,156016,2,3,36,4,2,4,1,Yes,Rarely,1,56.9,3.31,1.92,1,55.7,50.22,Below Expectations
EMP0155,29,Female,Bachelor's,Engineering,Senior Dev,20,6,5,113257,1,4,63,1,4,2,3,No,Rarely,3,51.1,4.36,4.19,16,64.0,60.69,Meets Expectations
EMP0156,32,Male,Bachelor's,Marketing,CMO,19,3,2,73070,5,8,29,1,2,4,3,Yes,Rarely,17,94.5,4.77,1.34,2,40.1,23.97,Needs Improvement
EMP0157,34,Male,Bachelor's,Finance,Senior Analyst,2,2,2,30166,1,3,33,1,3,3,2,No,No Travel,11,78.7,3.28,4.18,1,50.6,40.44,Below Expectations
EMP0158,38,Female,Master's,Support,Support Manager,9,2,3,163193,4,8,17,2,4,1,3,No,Frequently,17,51.0,1.64,2.56,14,47.6,12.86,Needs Improvement
EMP0159,29,Male,Bachelor's,Operations,Ops Manager,0,0,0,170749,5,8,62,4,1,1,4,No,Rarely,9,99.6,1.62,1.32,5,97.6,57.85,Meets Expectations
EMP0160,42,Male,Master's,Marketing,CMO,18,4,6,112409,4,0,48,2,1,1,1,Yes,Frequently,7,74.6,1.46,2.7,15,43.9,41.87,Below Expectations
EMP0161,39,Male,Bachelor's,Engineering,Junior Dev,18,1,6,62664,5,4,55,3,1,1,3,No,Frequently,17,73.8,2.91,2.2,10,70.1,35.86,Needs Improvement
EMP0162,51,Male,Bachelor's,Finance,Analyst,22,2,3,154926,2,8,57,3,3,2,2,Yes,Rarely,16,81.0,2.92,3.37,2,95.2,42.15,Below Expectations
EMP0163,39,Male,Bachelor's,Sales,SDR,22,5,6,26293,3,3,26,4,3,4,2,No,Frequently,18,50.4,3.47,2.89,11,76.5,35.6,Needs Improvement
EMP0164,52,Female,Bachelor's,Support,Support Agent,12,2,1,178515,3,4,54,1,3,2,2,No,Frequently,5,78.5,2.93,2.19,16,69.7,58.13,Meets Expectations
EMP0165,59,Male,High School,Support,Sr. Support,11,2,0,74212,1,3,18,1,3,3,4,Yes,Rarely,13,81.5,4.89,4.45,19,84.6,43.16,Below Expectations
EMP0166,53,Male,Bachelor's,Operations,Sr. Ops Manager,0,0,0,100276,5,1,22,2,3,1,3,No,Rarely,4,64.8,2.17,2.63,4,61.2,46.12,Below Expectations
EMP0167,32,Female,Bachelor's,Support,Support Manager,18,5,3,37559,4,9,46,3,4,4,3,Yes,Rarely,7,86.3,4.5,2.88,10,51.6,49.21,Below Expectations
EMP0168,46,Female,Bachelor's,Marketing,Brand Manager,23,4,7,90231,2,1,78,3,2,2,4,No,No Travel,7,68.9,1.4,4.39,12,90.8,48.52,Below Expectations
EMP0169,54,Male,Bachelor's,Engineering,Senior Dev,15,9,2,133277,2,1,65,4,1,4,3,Yes,Rarely,17,85.9,3.41,1.36,2,43.4,26.29,Needs Improvement
EMP0170,59,Female,Master's,Support,Sr. Support,24,8,9,195116,2,0,50,3,3,2,3,No,No Travel,8,57.2,3.59,2.56,2,88.5,45.32,Below Expectations
EMP0171,29,Male,Master's,Support,Team Lead,22,0,5,46747,3,2,27,1,1,4,3,No,Rarely,13,95.7,4.09,2.61,9,46.2,30.25,Needs Improvement
EMP0172,32,Female,Bachelor's,Sales,Sales Manager,22,2,5,186201,4,9,56,1,3,4,4,No,Frequently,13,94.0,3.01,2.98,12,77.5,31.73,Needs Improvement
EMP0173,43,Female,PhD,Sales,Account Executive,14,2,8,25037,2,0,57,1,1,1,4,Yes,No Travel,19,57.5,1.79,1.42,2,68.6,16.37,Needs Improvement
EMP0174,45,Male,Bachelor's,HR,HR Manager,15,10,8,129294,2,3,14,4,2,2,2,Yes,Rarely,13,96.9,2.48,1.41,18,99.9,46.28,Below Expectations
EMP0175,38,Female,Master's,Finance,CFO,10,5,3,122847,1,0,15,2,1,3,4,Yes,No Travel,16,77.9,2.09,2.67,16,63.3,28.63,Needs Improvement
EMP0176,33,Male,Master's,Marketing,Content Writer,23,7,8,128742,5,3,46,3,1,4,4,Yes,Rarely,1,85.1,2.68,1.13,19,97.4,58.61,Meets Expectations
EMP0177,53,Female,Master's,Support,Support Agent,5,2,5,73503,5,2,62,4,3,3,2,Yes,Rarely,13,92.0,3.12,2.02,15,64.2,54.63,Below Expectations
EMP0178,36,Male,Bachelor's,Support,Support Manager,10,2,1,53207,5,8,11,2,4,1,4,No,No Travel,11,54.2,3.5,1.8,16,80.9,34.64,Needs Improvement
EMP0179,37,Female,Bachelor's,Engineering,Tech Lead,2,2,2,58241,1,0,42,4,4,3,3,No,Rarely,15,58.5,4.38,2.96,6,78.6,41.63,Below Expectations
EMP0180,43,Female,High School,HR,HR Manager,14,7,5,156130,3,7,28,3,1,4,1,No,Frequently,5,64.5,4.64,1.04,15,45.2,32.36,Needs Improvement
EMP0181,49,Female,High School,Finance,Finance Manager,0,0,0,121171,1,8,48,1,4,4,2,No,Rarely,17,73.9,2.85,3.7,12,84.6,38.28,Needs Improvement
EMP0182,41,Male,Bachelor's,HR,HR Associate,6,6,6,170906,2,6,2,2,2,4,1,No,Rarely,6,67.3,1.35,4.42,12,52.5,38.56,Needs Improvement
EMP0183,54,Female,Bachelor's,Operations,Ops Analyst,0,0,0,142302,4,0,68,2,2,2,1,No,Rarely,1,75.3,4.19,3.83,10,63.3,56.06,Meets Expectations
EMP0184,31,Female,Bachelor's,Finance,Finance Manager,16,2,4,183262,2,3,59,4,4,3,2,No,No Travel,12,59.3,2.91,4.27,15,86.9,54.65,Below Expectations
EMP0185,53,Female,Bachelor's,Support,Support Agent,8,3,7,97832,2,9,65,4,4,2,1,No,Frequently,7,84.1,3.19,3.57,4,96.7,62.72,Meets Expectations
EMP0186,54,Female,Master's,Support,Sr. Support,22,0,7,46383,4,0,25,1,2,4,1,No,Rarely,11,52.8,3.38,3.03,10,73.6,37.4,Needs Improvement
EMP0187,23,Female,Master's,Finance,CFO,12,7,5,149291,5,3,70,4,4,4,2,No,Rarely,0,68.1,3.67,1.88,19,71.2,58.14,Meets Expectations
EMP0188,54,Male,PhD,Support,Team Lead,10,3,3,180732,1,2,73,3,4,1,2,No,No Travel,8,59.0,4.56,2.12,14,70.3,49.78,Below Expectations
EMP0189,54,Male,Bachelor's,Marketing,Digital Marketer,19,5,0,27674,3,1,68,3,3,1,3,No,Rarely,7,86.5,4.81,2.27,10,89.0,74.07,Exceeds Expectations
EMP0190,34,Female,Master's,Finance,Senior Analyst,5,5,5,139100,2,0,46,3,3,4,2,No,Rarely,8,94.2,4.76,1.15,17,99.6,48.22,Below Expectations
EMP0191,51,Male,Master's,HR,HR Associate,0,0,0,134369,2,5,75,3,4,2,4,No,Rarely,4,53.9,4.24,4.65,11,78.0,66.0,Meets Expectations
EMP0192,54,Non-binary,Bachelor's,Finance,Senior Analyst,6,6,6,47820,3,6,41,1,4,2,1,No,Rarely,12,89.3,4.56,4.6,18,62.7,49.52,Below Expectations
EMP0193,34,Female,Bachelor's,Support,Team Lead,11,11,1,181738,1,5,30,1,3,4,2,No,Rarely,13,94.8,1.2,1.43,2,53.1,27.8,Needs Improvement
EMP0194,47,Female,PhD,Marketing,Digital Marketer,21,10,0,68794,2,8,21,1,3,3,3,No,Rarely,3,98.7,4.4,3.23,11,51.9,58.91,Meets Expectations
EMP0195,43,Male,Bachelor's,Marketing,CMO,19,5,3,158148,3,8,16,4,4,2,2,No,Rarely,16,79.0,1.29,2.87,8,91.4,42.81,Below Expectations
EMP0196,23,Female,Bachelor's,Operations,Ops Manager,22,11,4,153544,2,1,19,1,3,4,1,Yes,Frequently,8,66.4,3.98,3.73,19,99.5,49.23,Below Expectations
EMP0197,59,Female,Bachelor's,HR,HR Manager,18,10,9,62555,5,1,7,2,2,1,2,No,Frequently,19,66.1,1.68,3.41,16,81.9,20.46,Needs Improvement
EMP0198,47,Female,Bachelor's,Sales,VP Sales,16,8,0,57406,5,8,48,2,1,4,1,No,Rarely,14,68.9,2.44,1.5,4,97.3,32.29,Needs Improvement
EMP0199,36,Female,Master's,Sales,Account Executive,3,3,3,65262,2,0,37,2,2,2,2,Yes,Rarely,19,80.6,1.74,3.64,14,61.0,24.66,Needs Improvement
EMP0200,55,Male,Master's,Finance,Senior Analyst,2,2,2,116320,2,4,52,4,3,4,3,No,No Travel,3,74.5,2.77,3.44,17,77.7,60.61,Meets Expectations
EMP0201,32,Female,Bachelor's,Operations,Ops Analyst,0,0,0,179288,5,0,27,4,2,3,4,No,No Travel,1,82.7,2.65,3.12,11,70.7,54.89,Below Expectations
EMP0202,24,Female,Bachelor's,Engineering,Tech Lead,17,2,6,55284,2,6,76,1,1,3,3,No,Rarely,12,52.0,1.19,2.61,3,68.9,27.88,Needs Improvement
EMP0203,27,Male,Bachelor's,Finance,Analyst,20,3,5,176243,1,8,28,3,3,2,2,No,Rarely,3,55.3,4.32,4.82,4,77.9,52.86,Below Expectations
EMP0204,30,Male,Bachelor's,Operations,Sr. Ops Manager,14,11,3,115627,1,5,71,2,2,4,1,No,No Travel,17,98.8,4.42,4.4,13,58.6,42.36,Below Expectations
EMP0205,27,Female,Bachelor's,HR,HR Director,7,6,2,170405,4,1,10,4,2,3,3,No,Rarely,15,99.8,4.15,3.34,17,78.4,55.21,Meets Expectations
EMP0206,30,Female,Master's,HR,HR Director,0,0,0,186607,1,5,46,2,1,3,4,No,Frequently,9,87.3,4.39,1.03,10,80.4,48.94,Below Expectations
EMP0207,52,Non-binary,High School,HR,HR Director,19,9,2,114023,2,8,44,1,3,1,4,No,Frequently,1,62.8,4.0,2.73,12,90.2,57.62,Meets Expectations
EMP0208,53,Female,Bachelor's,HR,HRBP,13,7,9,189772,2,2,17,4,4,2,1,Yes,Rarely,13,97.7,4.75,3.8,8,83.8,49.19,Below Expectations
EMP0209,33,Male,Master's,HR,HRBP,3,3,3,66516,3,8,49,3,3,1,2,No,Rarely,1,60.7,3.31,1.47,3,59.2,50.29,Below Expectations
EMP0210,29,Male,Bachelor's,Operations,Sr. Ops Manager,4,4,4,40577,1,7,48,3,1,1,3,No,No Travel,17,86.6,3.33,2.63,10,67.0,41.89,Below Expectations
EMP0211,29,Male,Master's,Operations,COO,22,5,5,40015,5,6,21,4,1,3,3,No,Rarely,0,55.8,4.44,1.77,7,47.2,39.71,Needs Improvement
EMP0212,49,Male,Master's,Marketing,Brand Manager,12,3,5,116104,5,7,44,3,1,4,1,Yes,Frequently,12,82.4,2.4,2.35,10,55.4,23.18,Needs Improvement
EMP0213,41,Male,Master's,Sales,Account Executive,23,10,3,139412,4,9,60,1,1,1,3,Yes,Frequently,5,88.0,1.2,1.11,7,71.3,44.62,Below Expectations
EMP0214,28,Male,Bachelor's,Support,Support Agent,14,11,3,116740,3,5,20,3,4,2,1,No,Rarely,16,93.0,4.0,1.51,18,46.0,41.26,Below Expectations
EMP0215,32,Male,Bachelor's,HR,HR Director,5,5,1,177308,5,2,70,2,3,2,1,No,No Travel,16,86.7,2.02,2.82,14,74.2,45.37,Below Expectations
EMP0216,41,Female,Bachelor's,Engineering,Junior Dev,0,0,0,91640,4,6,60,2,3,4,2,No,Rarely,10,96.2,2.9,4.59,12,63.4,59.91,Meets Expectations
EMP0217,37,Male,Bachelor's,Support,Sr. Support,22,11,3,108190,1,3,75,2,2,2,1,No,Rarely,5,76.0,1.96,2.96,8,42.1,36.75,Needs Improvement
EMP0218,25,Female,Master's,Operations,Sr. Ops Manager,18,1,7,154516,3,9,35,4,4,1,3,Yes,Frequently,19,83.9,4.31,2.81,7,66.1,35.29,Needs Improvement
EMP0219,27,Female,Master's,Engineering,Junior Dev,12,5,9,198441,3,4,23,4,4,4,1,No,No Travel,2,68.5,4.83,4.15,5,56.9,60.54,Meets Expectations
EMP0220,43,Male,Master's,Engineering,Senior Dev,5,2,1,159718,2,7,31,4,2,2,3,No,Rarely,13,50.5,1.22,2.07,1,44.0,9.75,Needs Improvement
EMP0221,47,Male,PhD,Engineering,Senior Dev,14,5,8,112007,1,6,58,4,2,2,1,No,No Travel,5,87.8,1.93,1.38,15,57.6,49.67,Below Expectations
EMP0222,24,Male,Master's,Marketing,Content Writer,15,11,0,181978,3,6,74,4,3,1,2,No,Rarely,16,93.5,1.76,1.84,9,57.6,35.74,Needs Improvement
EMP0223,35,Male,Bachelor's,Operations,COO,23,4,1,72728,4,7,4,1,3,1,2,No,Rarely,2,58.7,3.69,4.17,12,61.3,45.24,Below Expectations
EMP0224,32,Female,Bachelor's,Engineering,Junior Dev,22,1,1,39878,5,9,15,4,3,1,1,Yes,Rarely,16,51.4,2.71,3.71,18,62.0,30.47,Needs Improvement
EMP0225,39,Male,Master's,HR,HR Director,15,11,5,153925,1,2,10,3,4,1,1,No,Rarely,18,58.2,2.83,1.37,11,65.8,21.4,Needs Improvement
EMP0226,33,Male,Bachelor's,Finance,Finance Manager,9,4,6,34145,1,2,34,1,4,4,1,No,Rarely,17,94.8,1.63,3.67,10,45.5,24.31,Needs Improvement
EMP0227,44,Male,High School,Engineering,Architect,21,4,2,113578,3,1,74,4,2,4,2,No,No Travel,4,64.8,2.66,4.73,10,40.3,53.65,Below Expectations
EMP0228,33,Non-binary,Bachelor's,Marketing,Brand Manager,8,8,8,43226,3,0,41,3,1,4,4,No,Rarely,14,61.7,2.21,1.18,18,84.2,25.55,Needs Improvement
EMP0229,34,Female,Master's,Support,Support Agent,8,8,4,27802,3,9,9,1,1,3,1,No,Frequently,2,50.7,3.44,3.47,1,60.2,37.26,Needs Improvement
EMP0230,46,Female,Bachelor's,Operations,Sr. Ops Manager,16,7,4,49119,4,5,7,2,1,1,4,Yes,No Travel,7,64.9,1.87,2.52,11,76.8,32.41,Needs Improvement
EMP0231,40,Male,Master's,Marketing,Digital Marketer,16,11,3,88560,2,5,25,1,1,1,1,No,No Travel,6,85.8,3.46,3.0,2,58.4,44.36,Below Expectations
EMP0232,57,Female,Master's,Engineering,Tech Lead,16,11,8,82353,3,9,2,4,1,4,3,No,Rarely,17,98.0,2.51,3.11,11,99.1,33.19,Needs Improvement
EMP0233,29,Female,Bachelor's,Operations,COO,23,6,7,148001,2,7,58,1,3,2,2,No,Rarely,9,65.6,2.39,4.08,2,58.9,38.88,Needs Improvement
EMP0234,50,Female,High School,Finance,CFO,11,11,3,96641,2,5,2,1,2,2,4,Yes,Rarely,9,62.0,2.22,3.23,9,76.3,35.5,Needs Improvement
EMP0235,53,Non-binary,Bachelor's,Engineering,Architect,12,2,3,76712,1,5,37,2,1,1,4,No,Rarely,18,94.4,3.7,3.37,1,53.2,29.38,Needs Improvement
EMP0236,39,Male,Master's,Marketing,Brand Manager,11,9,1,155085,5,0,1,1,1,1,2,No,Frequently,0,92.6,3.25,2.33,6,71.1,56.53,Meets Expectations
EMP0237,27,Female,Master's,Sales,VP Sales,13,3,8,93285,5,6,16,1,1,4,4,Yes,Rarely,1,66.4,4.41,1.5,2,74.8,49.35,Below Expectations
EMP0238,39,Female,Master's,HR,HR Director,9,5,2,140278,4,6,72,2,3,1,1,Yes,No Travel,0,53.4,1.97,3.73,15,51.0,53.48,Below Expectations
EMP0239,40,Male,Bachelor's,Support,Sr. Support,22,2,3,199021,4,9,35,4,1,2,4,No,Rarely,8,99.6,1.16,1.0,1,47.4,28.13,Needs Improvement
EMP0240,43,Male,Bachelor's,Marketing,Brand Manager,18,10,6,190201,5,8,72,3,2,2,1,No,Frequently,14,84.0,1.73,2.31,18,98.4,49.69,Below Expectations
EMP0241,58,Non-binary,Bachelor's,Operations,Ops Manager,1,1,1,49512,5,6,1,1,3,1,4,No,Frequently,17,96.3,2.37,1.87,4,93.6,39.82,Needs Improvement
EMP0242,53,Male,Master's,Engineering,Architect,3,3,3,127077,1,7,33,2,3,4,3,Yes,Rarely,17,67.1,1.72,2.55,13,79.6,25.57,Needs Improvement
EMP0243,24,Female,Bachelor's,HR,HR Director,18,5,7,27064,1,3,26,1,4,4,4,No,Rarely,6,82.4,1.33,2.25,4,91.7,55.83,Meets Expectations
EMP0244,49,Non-binary,Bachelor's,Engineering,Architect,6,3,3,120614,5,8,36,4,4,2,4,No,Frequently,13,83.7,2.78,3.82,15,45.7,46.28,Below Expectations
EMP0245,31,Female,Bachelor's,Operations,Sr. Ops Manager,14,6,6,142639,3,0,70,4,3,4,1,No,Rarely,17,93.6,3.71,2.04,2,83.8,42.17,Below Expectations
EMP0246,56,Male,High School,Engineering,Junior Dev,14,10,9,55011,3,7,21,2,1,2,2,Yes,Rarely,19,99.7,4.01,3.24,9,57.1,25.56,Needs Improvement
EMP0247,50,Female,Bachelor's,Sales,VP Sales,23,2,0,96152,1,2,67,3,1,1,3,No,No Travel,18,55.4,2.59,2.82,12,72.4,21.57,Needs Improvement
EMP0248,36,Male,Bachelor's,HR,HR Director,5,5,5,35960,2,0,13,3,1,2,2,Yes,Rarely,4,81.6,2.91,4.2,14,85.9,60.64,Meets Expectations
EMP0249,54,Female,Bachelor's,HR,HR Director,2,2,2,146789,5,1,22,1,1,1,1,Yes,No Travel,8,66.8,4.02,2.71,4,42.0,25.83,Needs Improvement
EMP0250,28,Male,Bachelor's,Operations,COO,5,0,5,83920,4,5,43,2,4,4,3,No,No Travel,17,90.6,2.41,4.46,15,81.7,40.58,Below Expectations
EMP0251,33,Female,Master's,Support,Team Lead,15,2,1,46387,3,4,64,3,2,3,4,No,Rarely,12,87.7,4.14,1.0,4,66.1,40.29,Below Expectations
EMP0252,51,Female,Master's,Sales,SDR,1,1,1,171396,2,2,78,4,3,3,2,No,Rarely,4,94.6,4.87,3.42,5,66.4,61.06,Meets Expectations
EMP0253,42,Female,Bachelor's,Marketing,Content Writer,6,4,4,88960,3,8,77,3,1,3,2,Yes,Rarely,19,67.2,4.52,1.04,10,94.4,35.9,Needs Improvement
EMP0254,52,Female,Master's,Engineering,Junior Dev,10,4,4,147994,2,7,60,2,4,2,2,No,Rarely,14,59.2,2.81,3.86,12,91.6,42.35,Below Expectations
EMP0255,45,Female,Bachelor's,Finance,CFO,6,6,1,57628,5,2,54,4,2,3,4,No,No Travel,18,51.1,3.32,1.94,12,43.5,25.6,Needs Improvement
EMP0256,41,Female,Bachelor's,Engineering,Architect,3,1,3,146269,5,1,70,1,3,2,1,No,No Travel,19,62.8,3.87,2.52,8,77.1,33.38,Needs Improvement
EMP0257,58,Male,Master's,Engineering,Junior Dev,23,9,8,72452,5,7,49,4,3,4,4,Yes,No Travel,10,68.4,2.4,2.52,4,66.2,50.74,Below Expectations
EMP0258,25,Female,Master's,Marketing,Content Writer,19,7,8,66098,1,4,11,3,3,1,4,Yes,Rarely,8,97.3,4.2,4.39,3,47.1,40.74,Below Expectations
EMP0259,49,Male,Master's,Engineering,Architect,6,4,5,195307,2,8,78,3,1,3,1,Yes,No Travel,15,74.6,2.75,1.41,1,91.1,31.38,Needs Improvement
EMP0260,41,Female,Bachelor's,Sales,VP Sales,3,3,3,111861,4,0,14,3,3,2,1,No,No Travel,10,77.8,4.39,3.67,18,44.3,40.67,Below Expectations
EMP0261,45,Male,High School,Sales,Account Executive,11,6,3,52949,4,9,16,1,1,4,4,No,Rarely,1,94.0,2.02,4.93,14,41.9,48.95,Below Expectations
EMP0262,53,Male,Master's,HR,HR Manager,4,4,0,178893,5,2,33,3,2,4,1,No,No Travel,7,94.3,1.05,1.09,17,51.9,39.36,Needs Improvement
EMP0263,57,Female,Bachelor's,Operations,Ops Manager,22,7,1,178104,4,4,34,2,4,3,2,No,No Travel,4,76.4,3.53,4.86,6,58.2,62.87,Meets Expectations
EMP0264,55,Male,Bachelor's,Support,Support Agent,18,8,0,98537,3,1,38,1,4,4,3,No,Frequently,10,55.7,2.81,1.07,6,43.7,24.6,Needs Improvement
EMP0265,57,Male,Master's,Finance,Finance Manager,4,3,4,171375,2,2,77,4,4,4,1,No,Rarely,10,63.5,1.24,4.36,10,78.5,54.12,Below Expectations
EMP0266,23,Female,Master's,Engineering,Architect,18,3,8,141003,2,3,54,3,3,4,3,No,Frequently,8,72.8,2.95,4.84,19,66.2,53.84,Below Expectations
EMP0267,36,Female,Master's,Engineering,Senior Dev,20,7,9,168375,2,3,58,2,4,2,2,Yes,Rarely,10,87.6,1.67,4.97,10,64.7,47.29,Below Expectations
EMP0268,55,Female,Bachelor's,Marketing,Brand Manager,2,0,2,75701,3,8,4,2,2,4,1,No,Frequently,4,85.6,3.52,2.84,3,48.7,45.56,Below Expectations
EMP0269,57,Male,Master's,Operations,COO,10,3,1,75511,1,0,29,1,1,4,4,No,No Travel,8,82.1,2.78,4.47,1,66.3,41.19,Below Expectations
EMP0270,27,Female,High School,Sales,Sales Manager,6,5,5,105664,3,8,3,2,4,4,4,No,Rarely,0,94.0,1.68,1.49,18,63.4,61.14,Meets Expectations
EMP0271,33,Male,High School,Finance,Analyst,16,3,8,174352,2,8,14,1,1,4,2,Yes,Rarely,9,90.1,2.65,2.7,15,63.0,42.87,Below Expectations
EMP0272,24,Female,Master's,HR,HR Associate,24,5,2,64427,2,5,34,1,1,4,1,Yes,Frequently,7,99.1,1.93,2.23,4,53.1,26.1,Needs Improvement
EMP0273,39,Female,High School,Sales,SDR,8,4,8,122180,2,0,73,1,4,2,4,No,Rarely,18,94.5,3.61,2.58,18,45.7,26.04,Needs Improvement
EMP0274,42,Female,Bachelor's,Operations,Ops Manager,20,8,1,128550,4,5,54,4,4,4,1,Yes,Frequently,15,59.8,2.18,3.81,10,55.6,34.91,Needs Improvement
EMP0275,36,Male,Master's,Support,Support Manager,8,8,4,163039,1,7,65,4,4,4,3,No,Rarely,12,52.9,4.29,1.35,19,80.0,49.08,Below Expectations
EMP0276,54,Male,Bachelor's,HR,HR Associate,9,8,1,162733,3,4,59,2,3,1,4,Yes,Rarely,4,70.7,1.06,4.99,17,44.4,48.56,Below Expectations
EMP0277,56,Male,Bachelor's,Support,Sr. Support,12,3,6,102952,2,4,23,4,4,4,2,Yes,Frequently,17,80.9,2.61,3.54,10,62.9,38.82,Needs Improvement
EMP0278,47,Male,Bachelor's,Marketing,Digital Marketer,14,3,9,91046,5,0,21,1,3,4,4,Yes,Frequently,8,82.2,3.47,4.49,4,70.9,60.91,Meets Expectations
EMP0279,29,Male,Bachelor's,Marketing,Digital Marketer,21,11,8,131918,1,0,43,1,2,2,2,Yes,Rarely,3,63.4,1.09,4.32,5,97.8,49.76,Below Expectations
EMP0280,57,Female,Bachelor's,Engineering,Senior Dev,4,4,4,60200,5,7,31,4,1,4,2,Yes,Rarely,13,93.0,1.86,4.06,7,90.6,49.32,Below Expectations
EMP0281,51,Male,Master's,Support,Support Agent,2,2,2,92442,1,4,50,2,2,2,3,No,No Travel,6,66.5,2.31,1.16,19,95.0,48.88,Below Expectations
EMP0282,44,Female,Master's,Operations,Ops Manager,7,3,3,116070,2,7,2,1,4,3,3,No,Rarely,11,96.0,1.09,3.07,19,89.2,49.97,Below Expectations
EMP0283,35,Male,Bachelor's,Finance,Analyst,19,1,3,83168,1,9,69,4,1,4,2,No,No Travel,6,73.6,3.19,2.31,8,75.3,56.08,Meets Expectations
EMP0284,35,Female,Master's,HR,HR Associate,9,1,9,73322,1,1,31,3,4,1,4,Yes,No Travel,10,50.5,3.52,1.45,1,91.6,44.68,Below Expectations
EMP0285,23,Female,Bachelor's,Sales,Account Executive,12,0,7,193768,2,3,1,2,4,2,2,No,Rarely,14,58.1,1.91,2.37,8,73.9,35.51,Needs Improvement
EMP0286,58,Male,Bachelor's,Operations,Ops Analyst,2,2,2,95246,5,9,58,2,1,3,1,No,Frequently,6,55.1,3.17,3.58,19,61.5,48.46,Below Expectations
EMP0287,26,Male,Master's,Operations,COO,21,5,9,194964,5,8,72,2,2,1,1,Yes,No Travel,19,52.2,5.0,1.92,17,62.3,26.44,Needs Improvement
EMP0288,59,Female,Bachelor's,Marketing,CMO,7,7,7,40583,4,2,76,3,4,2,4,No,Rarely,16,85.7,4.55,2.78,9,73.9,46.26,Below Expectations
EMP0289,35,Male,PhD,Support,Team Lead,8,4,8,107720,5,5,13,1,1,3,4,Yes,Rarely,4,59.6,1.23,2.62,16,88.6,42.48,Below Expectations
EMP0290,46,Female,Bachelor's,Engineering,Architect,21,5,9,180925,5,6,50,2,2,1,3,No,Frequently,7,91.9,1.51,1.21,9,48.0,30.76,Needs Improvement
EMP0291,41,Female,Master's,Engineering,Junior Dev,20,5,0,162181,1,2,10,4,3,4,1,Yes,No Travel,9,63.2,2.98,3.51,19,42.4,34.66,Needs Improvement
EMP0292,23,Female,Bachelor's,HR,HR Associate,11,2,4,84757,4,0,77,2,2,1,2,No,Rarely,5,51.6,1.98,3.48,16,87.4,45.65,Below Expectations
EMP0293,27,Male,Bachelor's,Marketing,CMO,10,10,1,31659,2,1,79,4,2,1,2,No,Frequently,1,91.0,1.32,4.87,13,78.9,74.35,Exceeds Expectations
EMP0294,38,Female,Bachelor's,Operations,Ops Manager,1,1,1,26238,2,9,9,2,1,1,1,No,Rarely,4,73.3,2.02,2.19,19,89.3,53.61,Below Expectations
EMP0295,46,Female,Master's,Finance,Senior Analyst,17,0,6,146270,3,6,79,4,2,2,1,No,Rarely,9,80.0,1.24,2.68,5,98.6,58.08,Meets Expectations
EMP0296,49,Female,Bachelor's,Marketing,Content Writer,8,3,8,144211,4,6,57,4,3,4,3,No,Frequently,2,66.8,3.12,2.61,2,55.1,52.63,Below Expectations
EMP0297,23,Male,PhD,HR,HR Manager,1,0,1,40064,1,0,33,4,3,4,1,No,No Travel,12,52.3,2.96,4.68,4,51.7,31.8,Needs Improvement
EMP0298,56,Female,Bachelor's,HR,HRBP,1,1,1,187187,3,9,79,3,4,2,3,No,Frequently,15,68.5,1.03,2.63,12,60.5,40.04,Below Expectations
EMP0299,58,Female,Bachelor's,Marketing,Brand Manager,2,2,2,188024,3,6,77,3,3,1,4,No,Frequently,14,75.9,2.93,2.77,18,92.7,53.81,Below Expectations
EMP0300,26,Female,Bachelor's,HR,HR Director,15,10,5,161692,2,9,52,3,4,4,4,No,No Travel,1,50.6,3.08,2.01,3,40.8,45.01,Below Expectations
EMP0301,22,Male,Master's,Marketing,CMO,18,7,6,124790,5,5,27,1,3,1,1,No,Rarely,2,78.7,3.42,1.0,19,40.6,42.85,Below Expectations
EMP0302,33,Female,Master's,Sales,Account Executive,3,3,3,127985,1,5,17,4,2,4,1,Yes,Rarely,19,94.7,4.88,1.44,4,53.0,26.97,Needs Improvement
EMP0303,57,Male,Bachelor's,Marketing,Content Writer,22,4,8,69258,4,6,25,1,4,2,1,No,Frequently,17,60.9,4.93,3.82,4,62.6,31.39,Needs Improvement
EMP0304,44,Female,Master's,Support,Support Manager,24,9,7,160542,3,6,6,3,3,3,1,Yes,No Travel,19,96.3,3.11,3.73,16,58.1,30.48,Needs Improvement
EMP0305,52,Female,Bachelor's,Marketing,Brand Manager,17,1,0,178075,1,0,44,4,2,1,2,No,Rarely,19,54.9,4.38,2.29,11,89.5,31.86,Needs Improvement
EMP0306,32,Female,Master's,HR,HR Director,19,11,3,183643,2,9,44,1,2,4,2,Yes,No Travel,14,91.3,1.34,2.89,13,81.4,31.81,Needs Improvement
